100 0.000000 1.540000 4.650000 6.575000 19.020000
1000 0.004000 1.964000 5.286000 8.655208 10.607000
10000 0.002100 1.699200 4.974000 8.420600 10.252300
100000 0.002480 1.801760 5.935940 9.811310 12.201730
1000000 0.003040 2.206412 6.838320 10.221145 13.277293
